Enter Sandman;Metallica - Image: songs2\Enter Sandman - Metallica.jpg - URL: https://i.ytimg.com/vi/liph7NDZC2Y/maxresdefault.jpg
Under The Bridge;Red Hot Chili Peppers - Image: songs2\Under The Bridge - Red Hot Chili Peppers.jpg - URL: https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70
Fortunate Son;Creedence Clearwater Revival - Image: songs2\Fortunate Son - Creedence Clearwater Revival.jpg - URL: https://i.ytimg.com/vi/xImsdvr9Mx4/maxresdefault.jpg
Sucker;Jonas Brothers - Image: songs2\Sucker - Jonas Brothers.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/87/Jonas_Brothers_-_Sucker.png
Chop Suey!;System Of A Down - Image: songs2\Chop Suey! - System Of A Down.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/7b/ChopSueyEurope.jpg
Here Comes The Sun;The Beatles - Image: songs2\Here Comes The Sun - The Beatles.jpg - URL: https://i.ytimg.com/vi/xUNqsfFUwhY/maxresdefault.jpg
Happier Than Ever;Billie Eilish - Image: songs2\Happier Than Ever - Billie Eilish.jpg - URL: https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e
Castle On The Hill;Ed Sheeran - Image: songs2\Castle On The Hill - Ed Sheeran.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/27/Castle_On_The_Hill_%28Official_Single_Cover%29_by_Ed_Sheeran.png
Chasing Cars;Snow Patrol - Image: songs2\Chasing Cars - Snow Patrol.jpg - URL: https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f
Come As You Are;Nirvana - Image: songs2\Come As You Are - Nirvana.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/06/ComeAsYouAre.jpg
We Will Rock You;Queen - Image: songs2\We Will Rock You - Queen.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/18/We_Will_Rock_You_by_Queen_%281977_French_single%29.png
Sweet Home Alabama;Lynyrd Skynyrd - Image: songs2\Sweet Home Alabama - Lynyrd Skynyrd.jpg - URL: https://i.scdn.co/image/ab67616d0000b273b115799e08c76e362815650a
Eye Of The Tiger;Survivor - Image: songs2\Eye Of The Tiger - Survivor.jpg - URL: https://i.ytimg.com/vi/btPJPFnesV4/maxresdefault.jpg
Always Remember Us This Way;Lady Gaga - Image: songs2\Always Remember Us This Way - Lady Gaga.jpg - URL: https://i.ytimg.com/vi/L0FQb3RMfPg/maxresdefault.jpg
Whatever It Takes;Imagine Dragons - Image: songs2\Whatever It Takes - Imagine Dragons.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/20/Whatever_It_Takes_Imagine_Dragons.jpg
Can't Stop;Red Hot Chili Peppers - Image: songs2\Can't Stop - Red Hot Chili Peppers.jpg - URL: https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4
Paint It Black;The Rolling Stones - Image: songs2\Paint It Black - The Rolling Stones.jpg - URL: https://upload.wikimedia.org/wikipedia/en/5/58/Paint_It_Black_UK_sleeve.jpg
Summer Of '69;Bryan Adams - Image: songs2\Summer Of '69 - Bryan Adams.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/2b/Bryan_Adams_-_Summer_of_%2769.jpg
Zombie;The Cranberries - Image: songs2\Zombie - The Cranberries.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/16/The_Cranberries_-_Zombie.jpg
Beautiful Things;Benson Boone - Image: songs2\Beautiful Things - Benson Boone.jpg - URL: https://upload.wikimedia.org/wikipedia/en/4/4b/Benson_Boone_-_Beautiful_Things.png
Sultans Of Swing;Dire Straits - Image: songs2\Sultans Of Swing - Dire Straits.jpg - URL: https://i.ytimg.com/vi/8Pa9x9fZBtY/mqdefault.jpg
You Shook Me All Night Long;AC/DC - Image: songs2\You Shook Me All Night Long - AC DC.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/84/YouShookMeAllNightLong.jpg
How To Save A Life;The Fray - Image: songs2\How To Save A Life - The Fray.jpg - URL: https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4
Everlong;Foo Fighters - Image: songs2\Everlong - Foo Fighters.jpg - URL: https://i.ytimg.com/vi/eBG7P-K-r1Y/maxresdefault.jpg
Welcome To The Jungle;Guns N' Roses - Image: songs2\Welcome To The Jungle - Guns N' Roses.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d6/Welcometothejungle.jpg
Centuries;Fall Out Boy - Image: songs2\Centuries - Fall Out Boy.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/78/FallOutBoy-Centuries.png
Let It Go;James Bay - Image: songs2\Let It Go - James Bay.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/8c/Let_it_Go_by_James_Bay.jpg
Nothing Else Matters;Metallica - Image: songs2\Nothing Else Matters - Metallica.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/f5/Metallica_-_Nothing_Else_Matters_cover.jpg
Bring Me To Life;Evanescence ft. Paul McCoy - Image: songs2\Bring Me To Life - Evanescence ft. Paul McCoy.jpg - URL: https://m.media-amazon.com/images/M/MV5BNjY2OTZmMzctZTM2YS00NDY5LTk0NzktZGI5NmMxY2FhZmZjXkEyXkFqcGc@._V1_.jpg
Dream On;Aerosmith - Image: songs2\Dream On - Aerosmith.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/DreamOnsingle.jpg/220px-DreamOnsingle.jpg
We Are Young;fun. ft. Janelle Monáe - Image: songs2\We Are Young - fun. ft. Janelle Monáe.jpg - URL: https://i.ytimg.com/vi/Sv6dMFF_yts/maxresdefault.jpg
Beat It;Michael Jackson - Image: songs2\Beat It - Michael Jackson.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/82/Beat_It.jpg
Last Resort;Papa Roach - Image: songs2\Last Resort - Papa Roach.jpg - URL: https://i.scdn.co/image/ab67616d0000b273985bf5ede2fe4a048ee85f28
All The Small Things;Blink-182 - Image: songs2\All The Small Things - Blink-182.jpg - URL: https://i.ytimg.com/vi/9Ht5RZpzPqw/maxresdefault.jpg
All I Want;Kodaline - Image: songs2\All I Want - Kodaline.jpg - URL: https://i.scdn.co/image/ab67616d0000b2733e42854096da9a3b1ca901c9
You Give Love A Bad Name;Bon Jovi - Image: songs2\You Give Love A Bad Name - Bon Jovi.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b4/YouGiveLoveABadName.jpg
The Chain;Fleetwood Mac - Image: songs2\The Chain - Fleetwood Mac.jpg - URL: https://i.ytimg.com/vi/xwTPvcPYaOo/maxresdefault.jpg
This Love;Maroon 5 - Image: songs2\This Love - Maroon 5.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/bf/This_Love_cover.png
ABCDEFU;Gayle - Image: songs2\ABCDEFU - Gayle.jpg - URL: https://i.scdn.co/image/ab67616d0000b2732842f743ebd32235bceb43d3
Freaks;Surf Curse - Image: songs2\Freaks - Surf Curse.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/a1/Freaks_Surf_Curse.jpg
Brown Eyed Girl;Van Morrison - Image: songs2\Brown Eyed Girl - Van Morrison.jpg - URL: https://i.ytimg.com/vi/UfmkgQRmmeE/maxresdefault.jpg
Paranoid;Black Sabbath - Image: songs2\Paranoid - Black Sabbath.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/64/Black_Sabbath_-_Paranoid.jpg
All Star;Smash Mouth - Image: songs2\All Star - Smash Mouth.jpg - URL: https://i.ytimg.com/vi/L_jWHffIx5E/sddefault.jpg
Basket Case;Green Day - Image: songs2\Basket Case - Green Day.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/76/Green_Day_-_Basket_Case_%28UK_cover%29.jpg
Electric Love;Børns - Image: songs2\Electric Love - Børns.jpg - URL: https://i.scdn.co/image/ab67616d0000b273019fa88b96471d5e0eba56ab
How You Remind Me;Nickelback - Image: songs2\How You Remind Me - Nickelback.jpg - URL: https://upload.wikimedia.org/wikipedia/en/5/56/Nickelback_-_How_You_Remind_Me_-_CD_cover.jpg
Paradise City;Guns N' Roses - Image: songs2\Paradise City - Guns N' Roses.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/2c/Paradisecity.jpg
Should I Stay Or Should I Go;The Clash - Image: songs2\Should I Stay Or Should I Go - The Clash.jpg - URL: https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b
I Wanna Be Your Slave;Måneskin - Image: songs2\I Wanna Be Your Slave - Måneskin.jpg - URL: https://i.ytimg.com/vi/yOb9Xaug35M/maxresdefault.jpg
Snow (Hey Oh);Red Hot Chili Peppers - Image: songs2\Snow (Hey Oh) - Red Hot Chili Peppers.jpg - URL: https://i.ytimg.com/vi/yuFI5KSPAt4/maxresdefault.jpg
With Or Without You;U2 - Image: songs2\With Or Without You - U2.jpg - URL: https://upload.wikimedia.org/wikipedia/en/c/c1/With_or_Without_You_vinyl_single.jpg
R U Mine?;Arctic Monkeys - Image: songs2\R U Mine - Arctic Monkeys.jpg - URL: https://i.ytimg.com/vi/VQH8ZTgna3Q/maxresdefault.jpg
Otherside;Red Hot Chili Peppers - Image: songs2\Otherside - Red Hot Chili Peppers.jpg - URL: https://upload.wikimedia.org/wikipedia/en/c/c9/Red_hot_chili_peppers_otherside.jpg
I Don't Want To Miss A Thing;Aerosmith - Image: songs2\I Don't Want To Miss A Thing - Aerosmith.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d2/Idontwanttomissathing.jpg
I Was Made For Lovin' You;Kiss - Image: songs2\I Was Made For Lovin' You - Kiss.jpg - URL: https://i.ytimg.com/vi/12fJAnaif34/maxresdefault.jpg
Go Your Own Way;Fleetwood Mac - Image: songs2\Go Your Own Way - Fleetwood Mac.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Go_Your_Own_Way_single.jpg/220px-Go_Your_Own_Way_single.jpg
You're Gonna Go Far, Kid;The Offspring - Image: songs2\You're Gonna Go Far, Kid - The Offspring.jpg - URL: https://i.ytimg.com/vi/weqK155M_4o/maxresdefault.jpg
Stairway To Heaven;Led Zeppelin - Image: songs2\Stairway To Heaven - Led Zeppelin.jpg - URL: https://upload.wikimedia.org/wikipedia/commons/4/4b/Stairway_to_Heaven_by_Led_Zeppelin_US_promotional_single.png
House Of The Rising Sun;The Animals - Image: songs2\House Of The Rising Sun - The Animals.jpg - URL: https://i.scdn.co/image/ab67616d0000b2733c534611bd3658006378a2d7
The Middle;Jimmy Eat World - Image: songs2\The Middle - Jimmy Eat World.jpg - URL: https://i.scdn.co/image/ab67616d0000b27395d1d98c5176e4f982bd73d6
American Idiot;Green Day - Image: songs2\American Idiot - Green Day.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/ed/Green_Day_-_American_Idiot_album_cover.png
Angels Like You;Miley Cyrus - Image: songs2\Angels Like You - Miley Cyrus.jpg - URL: https://i.scdn.co/image/ab67616d0000b2738cffb7c6c40759eaf8a5a142
Teenagers;My Chemical Romance - Image: songs2\Teenagers - My Chemical Romance.jpg - URL: https://i.ytimg.com/vi/ex-ICeh8y9g/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLD7OSo8LiT9d3GWKh3hZZpTn79D6Q
Scar Tissue;Red Hot Chili Peppers - Image: songs2\Scar Tissue - Red Hot Chili Peppers.jpg - URL: https://upload.wikimedia.org/wikipedia/en/9/96/Scartissue.jpg
Toxicity;System Of A Down - Image: songs2\Toxicity - System Of A Down.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/64/SystemofaDownToxicityalbumcover.jpg
November Rain;Guns N' Roses - Image: songs2\November Rain - Guns N' Roses.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/6b/Novemberrain.jpg
What's Up?;4 Non Blondes - Image: songs2\What's Up - 4 Non Blondes.jpg - URL: https://i.ytimg.com/vi/6NXnxTNIWkc/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDmZWM-u4JKnhrbt_LwWm9dmW7p2g
Your Love;The Outfield - Image: songs2\Your Love - The Outfield.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/29/OutfieldYourlove.jpg
The Kids Aren't Alright;The Offspring - Image: songs2\The Kids Aren't Alright - The Offspring.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/f5/TheOffspringTKAA.jpg
Killing In The Name;Rage Against The Machine - Image: songs2\Killing In The Name - Rage Against The Machine.jpg - URL: https://i.scdn.co/image/ab67616d0000b27324f31a0a281320f0cec6f86f
Crazy Little Thing Called Love;Queen - Image: songs2\Crazy Little Thing Called Love - Queen.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/36/Crazy_little_thing_called_love.jpg
I Kissed A Girl;Katy Perry - Image: songs2\I Kissed A Girl - Katy Perry.jpg - URL: https://upload.wikimedia.org/wikipedia/en/5/5c/I_Kissed_a_Girl.png
Song 2;Blur - Image: songs2\Song 2 - Blur.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/78/Blur_-_Song_2.jpg
Bad Moon Rising;Creedence Clearwater Revival - Image: songs2\Bad Moon Rising - Creedence Clearwater Revival.jpg - URL: https://i.ytimg.com/vi/zUQiUFZ5RDw/maxresdefault.jpg
Hold The Line;Toto - Image: songs2\Hold The Line - Toto.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/23/Hold_the_Line.jpg
Dancing In The Moonlight;Toploader - Image: songs2\Dancing In The Moonlight - Toploader.jpg - URL: https://i.scdn.co/image/ab67616d0000b273e16a6534cd5a968a5b725d03
You're Beautiful;James Blunt - Image: songs2\You're Beautiful - James Blunt.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/You%27rebeautifulsingle.jpg/220px-You%27rebeautifulsingle.jpg
Another Brick In The Wall, Pt. 2;Pink Floyd - Image: songs2\Another Brick In The Wall, Pt. 2 - Pink Floyd.jpg - URL: https://i.ytimg.com/vi/HrxX9TBj2zY/sddefault.jpg
Take Me Out;Franz Ferdinand - Image: songs2\Take Me Out - Franz Ferdinand.jpg - URL: https://upload.wikimedia.org/wikipedia/en/5/52/Franz_Ferdinand_-_Take_Me_Out.jpg
Somebody To Love;Queen - Image: songs2\Somebody To Love - Queen.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/dc/Stlove.jpg
Jump;Van Halen - Image: songs2\Jump - Van Halen.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/03/Van_Halen_-_Jump.jpg
In My Blood;Shawn Mendes - Image: songs2\In My Blood - Shawn Mendes.jpg - URL: https://i.ytimg.com/vi/36tggrpRoTI/maxresdefault.jpg
It's My Life;Bon Jovi - Image: songs2\It's My Life - Bon Jovi.jpg - URL: https://i.ytimg.com/vi/vx2u5uUu3DE/maxresdefault.jpg
Complicated;Avril Lavigne - Image: songs2\Complicated - Avril Lavigne.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/76/Complicated_cover.png
Drops Of Jupiter (Tell Me);Train - Image: songs2\Drops Of Jupiter (Tell Me) - Train.jpg - URL: https://i.ytimg.com/vi/7Xf-Lesrkuc/sddefault.jpg
I Write Sins Not Tragedies;Panic! At The Disco - Image: songs2\I Write Sins Not Tragedies - Panic! At The Disco.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/16/Panic%21_at_the_Disco_-_I_Write_Sins_Not_Tragedies.png
Breakeven;The Script - Image: songs2\Breakeven - The Script.jpg - URL: https://i.scdn.co/image/ab67616d0000b273f33a9f529c12f79b116eb218
What I've Done;Linkin Park - Image: songs2\What I've Done - Linkin Park.jpg - URL: https://upload.wikimedia.org/wikipedia/en/9/94/WhatI%27veDoneCover.jpg
Don't Look Back In Anger;Oasis - Image: songs2\Don't Look Back In Anger - Oasis.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/7e/Dontlookbackinanger.jpg
Master Of Puppets;Metallica - Image: songs2\Master Of Puppets - Metallica.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b2/Metallica_-_Master_of_Puppets_cover.jpg
Footloose;Kenny Loggins - Image: songs2\Footloose - Kenny Loggins.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/0c/KennyLooginsFootlooseSingle.jpg
Fluorescent Adolescent;Arctic Monkeys - Image: songs2\Fluorescent Adolescent - Arctic Monkeys.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/df/Fluorescent_Adolescent.JPG
Use Somebody;Kings of Leon - Image: songs2\Use Somebody - Kings of Leon.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/a0/Use_Somebody.jpg
Everybody Talks;Neon Trees - Image: songs2\Everybody Talks - Neon Trees.jpg - URL: https://i.scdn.co/image/ab67616d0000b2734a6c0376235e5aa44e59d2c2
Killer Queen;Queen - Image: songs2\Killer Queen - Queen.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Killer3cdfront.JPG/220px-Killer3cdfront.JPG
More Than A Feeling;Boston - Image: songs2\More Than A Feeling - Boston.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d8/MoreThanAFeeling%28Boston%29.jpg
What You Know;Two Door Cinema Club - Image: songs2\What You Know - Two Door Cinema Club.jpg - URL: https://upload.wikimedia.org/wikipedia/commons/1/10/WhatYouKnowTDCC.jpg
Kiss Me;Sixpence None The Richer - Image: songs2\Kiss Me - Sixpence None The Richer.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/87/Kiss_me_sixpence_none_the_richer_shes_all_that_US_reissue.png
Somebody Told Me;The Killers - Image: songs2\Somebody Told Me - The Killers.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/f5/Somebody-Told-Me.jpg
Boulevard Of Broken Dreams;Green Day - Image: songs2\Boulevard Of Broken Dreams - Green Day.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Green_Day_-_Boulevard_of_Broken_Dreams_cover.jpg/220px-Green_Day_-_Boulevard_of_Broken_Dreams_cover.jpg
Misery Business;Paramore - Image: songs2\Misery Business - Paramore.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/bd/Misery_Business-Paramore_single.jpg
Malibu;Miley Cyrus - Image: songs2\Malibu - Miley Cyrus.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e5/Malibu_%28Official_Single_Cover%29_by_Miley_Cyrus.png
Sugar, We're Goin Down;Fall Out Boy - Image: songs2\Sugar, We're Goin Down - Fall Out Boy.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d9/Fall_Out_Boy_-_Sugar%2C_We%27re_Goin_Down_%28Official_Single_Cover%29.png
I Miss You;Blink-182 - Image: songs2\I Miss You - Blink-182.jpg - URL: https://i.ytimg.com/vi/s1tAYmMjLdY/maxresdefault.jpg
Still Into You;Paramore - Image: songs2\Still Into You - Paramore.jpg - URL: https://i.ytimg.com/vi/OblL026SvD4/maxresdefault.jpg
Island In The Sun;Weezer - Image: songs2\Island In The Sun - Weezer.jpg - URL: https://i.scdn.co/image/ab67616d0000b2731e0dc5baaabda304b0ad1815
The Pretender;Foo Fighters - Image: songs2\The Pretender - Foo Fighters.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/8b/The_Pretender_FF_New_Single.jpg
Issues;Julia Michaels - Image: songs2\Issues - Julia Michaels.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/f3/Issues_%28Official_Single_Cover%29_by_Julia_Michaels.png
The Sound Of Silence;Disturbed - Image: songs2\The Sound Of Silence - Disturbed.jpg - URL: https://i.ytimg.com/vi/u9Dg-g7t2l4/maxresdefault.jpg
Welcome To The Black Parade;My Chemical Romance - Image: songs2\Welcome To The Black Parade - My Chemical Romance.jpg - URL: https://i.ytimg.com/vi/RRKJiM9Njr8/maxresdefault.jpg
I'm Gonna Be (500 Miles);The Proclaimers - Image: songs2\I'm Gonna Be (500 Miles) - The Proclaimers.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e1/The_Proclaimers_500_Miles.jpg
I Hate Everything About You;Three Days Grace - Image: songs2\I Hate Everything About You - Three Days Grace.jpg - URL: https://i.ytimg.com/vi/d8ekz_CSBVg/maxresdefault.jpg
Duality;Slipknot - Image: songs2\Duality - Slipknot.jpg - URL: https://i.ytimg.com/vi/6fVE8kSM43I/maxresdefault.jpg
Mr. Jones;Counting Crows - Image: songs2\Mr. Jones - Counting Crows.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e4/Mr._Jones_%28Counting_Crows_song%29_cover.jpg
Down With The Sickness;Disturbed - Image: songs2\Down With The Sickness - Disturbed.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/60/Disturbed_down_with_the_sickness.png
Tiny Dancer;Elton John - Image: songs2\Tiny Dancer - Elton John.jpg - URL: https://upload.wikimedia.org/wikipedia/commons/5/55/Tiny_dancer_by_elton_john_US_single_side-A_variant_A.png
Dust In The Wind;Kansas - Image: songs2\Dust In The Wind - Kansas.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/a6/Kansas-dust-in-the-wind.jpg
Linger;The Cranberries - Image: songs2\Linger - The Cranberries.jpg - URL: https://i.ytimg.com/vi/G6Kspj3OO0s/maxresdefault.jpg
Immigrant Song;Led Zeppelin - Image: songs2\Immigrant Song - Led Zeppelin.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/db/Led_Zeppelin_-_Immigrant_Song.jpg
Wind Of Change;Scorpions - Image: songs2\Wind Of Change - Scorpions.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/7a/Wind_of_Change_European_artwork.png
Since U Been Gone;Kelly Clarkson - Image: songs2\Since U Been Gone - Kelly Clarkson.jpg - URL: https://i.ytimg.com/vi/R7UrFYvl5TE/maxresdefault.jpg
Wake Me Up When September Ends;Green Day - Image: songs2\Wake Me Up When September Ends - Green Day.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/Green_Day_-_Wake_Me_Up_When_September_Ends_cover.jpg/220px-Green_Day_-_Wake_Me_Up_When_September_Ends_cover.jpg
What's My Age Again?;Blink-182 - Image: songs2\What's My Age Again - Blink-182.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/76/WhatsMyAgeAgain.jpg
Dani California;Red Hot Chili Peppers - Image: songs2\Dani California - Red Hot Chili Peppers.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d6/Dani_california.gif
Come Together;The Beatles - Image: songs2\Come Together - The Beatles.jpg - URL: https://i.ytimg.com/vi/45cYwDMibGo/maxresdefault.jpg
Heart-Shaped Box;Nirvana - Image: songs2\Heart-Shaped Box - Nirvana.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e2/Nirvana-usa-heartshaped-box-geffen-s.jpg
Thnks Fr Th Mmrs;Fall Out Boy - Image: songs2\Thnks Fr Th Mmrs - Fall Out Boy.jpg - URL: https://upload.wikimedia.org/wikipedia/en/thumb/4/42/ThnksFrThMmrs.jpg/220px-ThnksFrThMmrs.jpg
Don't Speak;No Doubt - Image: songs2\Don't Speak - No Doubt.jpg - URL: https://upload.wikimedia.org/wikipedia/en/5/5e/Don%27t_Speak.jpg
Knockin' On Heaven's Door;Guns N' Roses - Image: songs2\Knockin' On Heaven's Door - Guns N' Roses.jpg - URL: https://i.ytimg.com/vi/f8OHybVhQwc/maxresdefault.jpg
(I Can't Get No) Satisfaction;The Rolling Stones - Image: songs2\(I Can't Get No) Satisfaction - The Rolling Stones.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/7f/Satisfaction-us.jpg
Hold Back The River;James Bay - Image: songs2\Hold Back The River - James Bay.jpg - URL: https://upload.wikimedia.org/wikipedia/en/4/4c/Hold_Back_the_River.jpg
I Still Haven't Found What I'm Looking For;U2 - Image: songs2\I Still Haven't Found What I'm Looking For - U2.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/3f/Still_havent_found_cover.jpg
Wish You Were Here;Pink Floyd - Image: songs2\Wish You Were Here - Pink Floyd.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/a4/Pink_Floyd%2C_Wish_You_Were_Here_%281975%29.png
It's Time;Imagine Dragons - Image: songs2\It's Time - Imagine Dragons.jpg - URL: https://upload.wikimedia.org/wikipedia/en/9/98/Imagine_Dragons_-_It%27s_Time.jpg
Savior;Rise Against - Image: songs2\Savior - Rise Against.jpg - URL: https://upload.wikimedia.org/wikipedia/en/9/9d/Rise_Against_-_Savior_%28Single%29_Cover.jpg
We Are The Champions;Queen - Image: songs2\We Are The Champions - Queen.jpg - URL: https://upload.wikimedia.org/wikipedia/en/5/5a/Wearethechampions.jpg
Free Fallin';Tom Petty - Image: songs2\Free Fallin' - Tom Petty.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/26/Free_Fallin%27_Single_art.jpg
Drive By;Train - Image: songs2\Drive By - Train.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/67/DriveBy.jpg
T.N.T.;AC/DC - Image: songs2\T.N.T. - AC DC.jpg - URL: https://i.scdn.co/image/ab67616d0000b273286a0837ff3424065a735e0a
Ain't No Rest For The Wicked;Cage The Elephant - Image: songs2\Ain't No Rest For The Wicked - Cage The Elephant.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/ad/Ain%27t_no_rest_for_the_wicked.jpg
Monster;Skillet - Image: songs2\Monster - Skillet.jpg - URL: https://i.scdn.co/image/ab67616d00001e0289f8d16ffe15fccfa0a7e31d
One Step Closer;Linkin Park - Image: songs2\One Step Closer - Linkin Park.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/1a/Linkin_Park_-_One_Step_Closer_CD_cover.jpg
All Along The Watchtower;Jimi Hendrix - Image: songs2\All Along The Watchtower - Jimi Hendrix.jpg - URL: https://i.ytimg.com/vi/TLV4_xaYynY/maxresdefault.jpg
Lamento Boliviano;Los Enanitos Verdes - Image: songs2\Lamento Boliviano - Los Enanitos Verdes.jpg - URL: https://i1.sndcdn.com/artworks-aAuy0Usl4YBayIoA-zVtfcg-t500x500.jpg
Die For You;The Weeknd - Image: songs2\Die For You - The Weeknd.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/81/The_Weeknd_-_Die_for_You.png
Drivers License;Olivia Rodrigo - Image: songs2\Drivers License - Olivia Rodrigo.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/09/Drivers_License_by_Olivia_Rodrigo.png
Treat You Better;Shawn Mendes - Image: songs2\Treat You Better - Shawn Mendes.jpg - URL: https://i.scdn.co/image/ab67616d0000b2731376b4b16f4bfcba02dc571b
When I Was Your Man;Bruno Mars - Image: songs2\When I Was Your Man - Bruno Mars.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/62/Bruno-mars-when-i-was-your-man.jpg
Just The Way You Are;Bruno Mars - Image: songs2\Just The Way You Are - Bruno Mars.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/fa/Bruno-mars-just-the-way-you-are.jpg
Flowers;Miley Cyrus - Image: songs2\Flowers - Miley Cyrus.jpg - URL: https://pretavoir.co.uk/cdn/shop/articles/MILEY_CYRUS_FLOWERS.png?v=1674751436
New Rules;Dua Lipa - Image: songs2\New Rules - Dua Lipa.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e5/New_Rules_%28Official_Single_Cover%29_by_Dua_Lipa.png
Sorry;Justin Bieber - Image: songs2\Sorry - Justin Bieber.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/dc/Justin_Bieber_-_Sorry_%28Official_Single_Cover%29.png
Levitating (Remix);Dua Lipa ft. DaBaby - Image: songs2\Levitating (Remix) - Dua Lipa ft. DaBaby.jpg - URL: https://i1.sndcdn.com/artworks-YL3ua1FAzIzzSk0e-OWj0qw-t500x500.jpg
